stage,generation,sample_accuracy_percent,sample_loss,test_accuracy_percent,test_loss
generation,2327,57.05000162124634,25.553071975708008,,
generation,2328,58.30000042915344,23.622121810913086,,
generation,2329,57.15000033378601,24.321247100830078,,
generation,2330,56.85000419616699,24.37737464904785,,
generation,2331,56.65000081062317,24.87604522705078,,
generation,2332,57.15000033378601,22.60711097717285,,
generation,2333,56.85000419616699,24.94719886779785,,
generation,2334,55.45000433921814,25.806840896606445,,
generation,2335,57.50000476837158,25.242557525634766,,
generation,2336,58.85000228881836,22.548505783081055,,
generation,2337,57.25000500679016,25.745325088500977,,
generation,2338,57.25000500679016,24.345733642578125,,
generation,2339,58.500003814697266,22.068897247314453,,
generation,2340,56.300002336502075,24.614608764648438,,
generation,2341,59.10000205039978,22.368101119995117,,
generation,2342,58.250004053115845,21.12787437438965,,
generation,2343,57.25000500679016,22.937679290771484,,
generation,2344,56.700003147125244,24.267377853393555,,
generation,2345,58.15000534057617,23.623205184936523,,
generation,2346,56.90000057220459,24.48646354675293,,
generation,2347,57.15000033378601,23.053863525390625,,
generation,2348,57.750004529953,21.56803321838379,,
generation,2349,58.55000019073486,23.40366554260254,,
generation,2350,57.05000162124634,21.830337524414062,,
generation,2351,58.20000171661377,22.13003921508789,,
generation,2352,56.25,24.946874618530273,,
generation,2353,59.6500039100647,21.21175765991211,,
generation,2354,56.050002574920654,25.864442825317383,,
generation,2355,56.45000338554382,22.530517578125,,
generation,2356,57.45000243186951,24.513803482055664,,
generation,2357,56.90000057220459,23.72514533996582,,
generation,2358,56.65000081062317,23.4030704498291,,
generation,2359,56.65000081062317,22.940155029296875,,
generation,2360,59.20000076293945,21.5375919342041,,
generation,2361,58.95000100135803,24.099336624145508,,
generation,2362,58.30000042915344,23.327045440673828,,
generation,2363,57.05000162124634,22.011442184448242,,
generation,2364,59.3000054359436,22.849594116210938,,
generation,2365,58.1000030040741,23.58181381225586,,
generation,2366,58.45000147819519,19.83700180053711,,
generation,2367,56.49999976158142,24.907630920410156,,
generation,2368,60.00000238418579,20.861547470092773,,
generation,2369,57.70000219345093,25.00800323486328,,
generation,2370,57.850003242492676,21.727563858032227,,
generation,2371,57.8000009059906,23.086166381835938,,
generation,2372,58.650004863739014,22.112548828125,,
generation,2373,57.50000476837158,24.75465965270996,,
generation,2374,58.500003814697266,21.751562118530273,,
generation,2375,57.750004529953,22.915102005004883,,
generation,2376,58.250004053115845,21.55852508544922,,
generation,2377,59.10000205039978,21.33485984802246,,
generation,2378,58.000004291534424,21.938264846801758,,
generation,2379,58.650004863739014,22.667503356933594,,
generation,2380,56.60000443458557,21.87997055053711,,
generation,2381,56.80000185966492,24.17382049560547,,
generation,2382,58.60000252723694,23.567190170288086,,
generation,2383,60.050004720687866,20.122705459594727,,
generation,2384,57.8000009059906,22.095008850097656,,
generation,2385,57.10000395774841,24.042724609375,,
generation,2386,58.799999952316284,21.458486557006836,,
generation,2387,57.200002670288086,24.940031051635742,,
generation,2388,57.8000009059906,25.590824127197266,,
generation,2389,58.85000228881836,24.519733428955078,,
generation,2390,56.60000443458557,24.557167053222656,,
generation,2391,57.850003242492676,22.79237174987793,,
generation,2392,56.60000443458557,22.19813346862793,,
generation,2393,58.85000228881836,22.852279663085938,,
generation,2394,57.64999985694885,26.07868003845215,,
generation,2395,59.450000524520874,21.829940795898438,,
generation,2396,57.05000162124634,24.794158935546875,,
generation,2397,57.45000243186951,22.869548797607422,,
generation,2398,57.850003242492676,22.923250198364258,,
generation,2399,57.00000524520874,22.698143005371094,,
generation,2400,58.000004291534424,23.63373374938965,,
generation,2401,60.00000238418579,21.731706619262695,,
generation,2402,58.45000147819519,20.900774002075195,,
generation,2403,57.200002670288086,24.658296585083008,,
generation,2404,58.30000042915344,22.76510238647461,,
generation,2405,57.200002670288086,21.49945831298828,,
generation,2406,59.20000076293945,23.193681716918945,,
generation,2407,59.10000205039978,23.329622268676758,,
generation,2408,56.950002908706665,21.960561752319336,,
generation,2409,57.00000524520874,22.7736759185791,,
generation,2410,57.55000114440918,24.60765266418457,,
generation,2411,58.85000228881836,22.550146102905273,,
generation,2412,58.40000510215759,24.37527847290039,,
generation,2413,59.05000567436218,21.870559692382812,,
generation,2414,57.45000243186951,22.479555130004883,,
generation,2415,59.3500018119812,22.47719955444336,,
generation,2416,58.799999952316284,21.386062622070312,,
generation,2417,58.45000147819519,22.786184310913086,,
generation,2418,57.850003242492676,26.300071716308594,,
generation,2419,58.250004053115845,25.474512100219727,,
generation,2420,57.90000557899475,23.983888626098633,,
generation,2421,59.20000076293945,22.300281524658203,,
generation,2422,58.799999952316284,21.902883529663086,,
generation,2423,58.85000228881836,23.02613639831543,,
generation,2424,57.30000138282776,23.840259552001953,,
generation,2425,58.95000100135803,21.476398468017578,,
generation,2426,56.60000443458557,23.287521362304688,,
generation,2427,59.400004148483276,22.820985794067383,,
generation,2428,57.30000138282776,22.138553619384766,,
generation,2429,57.55000114440918,23.088176727294922,,
generation,2430,57.90000557899475,24.17577362060547,,
generation,2431,57.8000009059906,22.871822357177734,,
generation,2432,55.400002002716064,26.865861892700195,,
generation,2433,57.64999985694885,22.720108032226562,,
generation,2434,57.600003480911255,23.22467613220215,,
generation,2435,56.80000185966492,24.02430534362793,,
generation,2436,59.3500018119812,21.88739585876465,,
generation,2437,58.05000066757202,21.86811637878418,,
generation,2438,58.650004863739014,21.845834732055664,,
generation,2439,56.2000036239624,21.680551528930664,,
generation,2440,58.45000147819519,22.72353744506836,,
generation,2441,57.45000243186951,22.071142196655273,,
generation,2442,57.200002670288086,23.5831241607666,,
generation,2443,59.700000286102295,22.647640228271484,,
generation,2444,58.20000171661377,23.00687026977539,,
generation,2445,57.95000195503235,23.32171058654785,,
generation,2446,58.20000171661377,23.051986694335938,,
generation,2447,58.60000252723694,24.555171966552734,,
generation,2448,59.150004386901855,21.84387969970703,,
generation,2449,57.70000219345093,23.26190185546875,,
generation,2450,59.20000076293945,24.457822799682617,,
generation,2451,58.000004291534424,23.47748374938965,,
generation,2452,58.900004625320435,22.801410675048828,,
generation,2453,58.75000357627869,21.049108505249023,,
generation,2454,58.500003814697266,21.75029754638672,,
generation,2455,57.95000195503235,22.704833984375,,
generation,2456,56.25,23.53112030029297,,
generation,2457,58.250004053115845,23.591508865356445,,
generation,2458,57.350003719329834,24.15493392944336,,
generation,2459,58.75000357627869,23.593305587768555,,
generation,2460,58.15000534057617,21.259506225585938,,
generation,2461,58.70000123977661,22.204910278320312,,
generation,2462,57.850003242492676,24.671863555908203,,
generation,2463,58.85000228881836,23.144880294799805,,
generation,2464,56.85000419616699,26.020870208740234,,
generation,2465,57.05000162124634,25.020524978637695,,
generation,2466,58.000004291534424,24.26116371154785,,
generation,2467,58.85000228881836,23.83881187438965,,
generation,2468,56.90000057220459,24.244487762451172,,
generation,2469,57.64999985694885,20.063467025756836,,
generation,2470,58.20000171661377,24.65118980407715,,
generation,2471,57.750004529953,24.459196090698242,,
generation,2472,58.250004053115845,21.7737979888916,,
generation,2473,58.1000030040741,21.36886978149414,,
generation,2474,57.15000033378601,22.560531616210938,,
generation,2475,56.75000548362732,24.589635848999023,,
generation,2476,59.450000524520874,23.792510986328125,,
generation,2477,57.64999985694885,22.655597686767578,,
generation,2478,57.05000162124634,22.48090934753418,,
generation,2479,58.000004291534424,22.82052230834961,,
generation,2480,57.64999985694885,24.74172592163086,,
generation,2481,56.25,24.308290481567383,,
generation,2482,58.799999952316284,22.079975128173828,,
generation,2483,58.20000171661377,23.099853515625,,
generation,2484,58.250004053115845,22.348041534423828,,
generation,2485,57.50000476837158,24.675609588623047,,
generation,2486,56.950002908706665,23.906391143798828,,
generation,2487,57.850003242492676,24.010906219482422,,
generation,2488,58.35000276565552,23.984037399291992,,
generation,2489,58.650004863739014,20.909889221191406,,
generation,2490,57.600003480911255,23.268497467041016,,
generation,2491,58.900004625320435,23.037328720092773,,
generation,2492,58.1000030040741,23.927030563354492,,
generation,2493,57.25000500679016,22.759761810302734,,
generation,2494,59.00000333786011,21.517955780029297,,
generation,2495,58.500003814697266,22.42080307006836,,
generation,2496,57.850003242492676,22.721391677856445,,
generation,2497,58.1000030040741,23.722009658813477,,
generation,2498,59.3500018119812,21.801223754882812,,
generation,2499,57.50000476837158,23.770116806030273,,
generation,2500,57.00000524520874,25.082664489746094,,
generation,2501,58.1000030040741,22.048677444458008,,
generation,2502,57.200002670288086,25.572818756103516,,
generation,2503,57.350003719329834,22.68762969970703,,
generation,2504,57.750004529953,21.386157989501953,,
generation,2505,58.250004053115845,23.43474006652832,,
generation,2506,57.600003480911255,23.471664428710938,,
generation,2507,58.55000019073486,22.795854568481445,,
generation,2508,58.30000042915344,24.08316993713379,,
generation,2509,58.70000123977661,21.917238235473633,,
generation,2510,61.10000014305115,22.50078010559082,,
generation,2511,59.550005197525024,19.973012924194336,,
generation,2512,59.3000054359436,24.436885833740234,,
generation,2513,59.550005197525024,23.099000930786133,,
generation,2514,60.00000238418579,20.724395751953125,,
generation,2515,58.15000534057617,21.19365882873535,,
generation,2516,57.70000219345093,22.004316329956055,,
generation,2517,58.85000228881836,22.570301055908203,,
generation,2518,56.65000081062317,23.6715030670166,,
generation,2519,58.70000123977661,21.654417037963867,,
generation,2520,57.55000114440918,22.465211868286133,,
generation,2521,56.90000057220459,23.568317413330078,,
generation,2522,57.05000162124634,23.650920867919922,,
generation,2523,58.250004053115845,22.55841827392578,,
generation,2524,57.00000524520874,22.911413192749023,,
generation,2525,58.000004291534424,24.605056762695312,,
generation,2526,58.000004291534424,20.984516143798828,,
generation,2527,56.300002336502075,23.872291564941406,,
generation,2528,58.30000042915344,25.752988815307617,,
generation,2529,57.750004529953,23.868560791015625,,
generation,2530,58.1000030040741,22.030752182006836,,
generation,2531,57.50000476837158,23.190343856811523,,
generation,2532,57.10000395774841,22.19219207763672,,
generation,2533,58.000004291534424,24.828222274780273,,
generation,2534,58.55000019073486,22.81389808654785,,
generation,2535,59.400004148483276,20.054880142211914,,
generation,2536,57.05000162124634,23.660207748413086,,
generation,2537,58.60000252723694,21.620830535888672,,
generation,2538,57.850003242492676,23.889062881469727,,
generation,2539,60.350000858306885,20.533668518066406,,
generation,2540,57.55000114440918,23.00420379638672,,
generation,2541,58.60000252723694,25.254058837890625,,
generation,2542,59.400004148483276,23.153188705444336,,
generation,2543,57.45000243186951,23.88629150390625,,
generation,2544,57.600003480911255,23.74567985534668,,
generation,2545,59.25000309944153,21.99222183227539,,
generation,2546,58.75000357627869,24.406986236572266,,
generation,2547,58.55000019073486,21.45362091064453,,
generation,2548,57.50000476837158,24.73599624633789,,
generation,2549,58.15000534057617,25.786006927490234,,
generation,2550,59.85000133514404,22.9383487701416,,
generation,2551,57.50000476837158,21.044876098632812,,
generation,2552,58.05000066757202,22.289413452148438,,
generation,2553,57.64999985694885,23.891698837280273,,
generation,2554,57.40000009536743,25.159940719604492,,
generation,2555,58.95000100135803,20.979841232299805,,
generation,2556,58.60000252723694,23.06613540649414,,
generation,2557,58.20000171661377,24.005111694335938,,
generation,2558,59.10000205039978,25.575389862060547,,
generation,2559,58.20000171661377,23.567302703857422,,
generation,2560,56.90000057220459,25.236141204833984,,
generation,2561,57.750004529953,25.550867080688477,,
generation,2562,59.6500039100647,22.620738983154297,,
generation,2563,57.850003242492676,24.534191131591797,,
generation,2564,57.350003719329834,22.077199935913086,,
generation,2565,57.600003480911255,25.502967834472656,,
generation,2566,58.15000534057617,24.164127349853516,,
generation,2567,58.799999952316284,22.937593460083008,,
generation,2568,59.400004148483276,22.884521484375,,
generation,2569,56.950002908706665,22.77092170715332,,
generation,2570,57.25000500679016,23.272384643554688,,
generation,2571,58.60000252723694,20.848148345947266,,
generation,2572,58.40000510215759,21.991504669189453,,
generation,2573,58.900004625320435,23.102737426757812,,
generation,2574,56.75000548362732,21.768590927124023,,
generation,2575,59.10000205039978,21.066490173339844,,
generation,2576,56.300002336502075,25.541955947875977,,
generation,2577,58.55000019073486,24.762598037719727,,
generation,2578,58.000004291534424,22.134552001953125,,
generation,2579,58.15000534057617,23.48505210876465,,
generation,2580,58.75000357627869,21.787965774536133,,
generation,2581,58.900004625320435,21.62026023864746,,
generation,2582,57.90000557899475,23.007705688476562,,
generation,2583,58.40000510215759,22.41619300842285,,
generation,2584,58.250004053115845,21.794246673583984,,
generation,2585,57.200002670288086,24.562210083007812,,
generation,2586,57.95000195503235,23.895498275756836,,
generation,2587,58.500003814697266,21.723737716674805,,
generation,2588,56.35000467300415,24.230257034301758,,
generation,2589,58.799999952316284,21.33942985534668,,
generation,2590,57.70000219345093,23.342220306396484,,
generation,2591,56.950002908706665,26.360876083374023,,
generation,2592,58.20000171661377,23.539993286132812,,
generation,2593,57.8000009059906,23.682636260986328,,
generation,2594,59.25000309944153,24.57544708251953,,
generation,2595,56.85000419616699,23.28472137451172,,
generation,2596,59.700000286102295,22.647380828857422,,
generation,2597,57.8000009059906,23.976795196533203,,
generation,2598,60.100001096725464,23.145652770996094,,
generation,2599,58.250004053115845,23.505247116088867,,
generation,2600,59.00000333786011,23.037918090820312,,
generation,2601,58.250004053115845,23.512083053588867,,
generation,2602,56.35000467300415,26.20653533935547,,
generation,2603,57.40000009536743,23.203102111816406,,
generation,2604,58.15000534057617,22.8747615814209,,
generation,2605,61.15000247955322,22.823917388916016,,
generation,2606,58.000004291534424,23.284862518310547,,
generation,2607,59.25000309944153,21.464197158813477,,
generation,2608,59.05000567436218,22.193174362182617,,
generation,2609,58.45000147819519,22.636722564697266,,
generation,2610,58.15000534057617,25.724245071411133,,
generation,2611,57.90000557899475,25.64247703552246,,
generation,2612,59.450000524520874,23.39256477355957,,
generation,2613,57.45000243186951,25.429779052734375,,
generation,2614,60.100001096725464,22.59231948852539,,
generation,2615,58.70000123977661,22.546655654907227,,
generation,2616,57.70000219345093,24.660234451293945,,
generation,2617,58.45000147819519,22.47630500793457,,
generation,2618,59.50000286102295,22.877023696899414,,
generation,2619,59.450000524520874,22.49875831604004,,
generation,2620,56.35000467300415,25.256166458129883,,
generation,2621,58.30000042915344,26.615234375,,
generation,2622,59.00000333786011,23.764680862426758,,
generation,2623,58.15000534057617,22.694242477416992,,
generation,2624,58.60000252723694,22.882837295532227,,
generation,2625,59.150004386901855,21.917343139648438,,
generation,2626,58.20000171661377,23.342084884643555,,
generation,2627,58.35000276565552,22.675630569458008,,
generation,2628,60.50000190734863,20.98954963684082,,
generation,2629,58.60000252723694,21.890153884887695,,
generation,2630,60.15000343322754,21.91412925720215,,
generation,2631,58.35000276565552,24.019561767578125,,
generation,2632,57.850003242492676,22.940940856933594,,
generation,2633,58.900004625320435,24.56194305419922,,
generation,2634,58.900004625320435,23.85280990600586,,
generation,2635,60.15000343322754,22.633962631225586,,
generation,2636,58.000004291534424,23.39164924621582,,
generation,2637,60.85000038146973,21.052705764770508,,
generation,2638,57.30000138282776,23.040172576904297,,
generation,2639,57.8000009059906,23.185806274414062,,
generation,2640,59.800004959106445,24.644912719726562,,
generation,2641,58.30000042915344,22.28481101989746,,
generation,2642,57.30000138282776,25.743881225585938,,
generation,2643,57.750004529953,26.175941467285156,,
generation,2644,57.8000009059906,23.376754760742188,,
generation,2645,58.650004863739014,24.410062789916992,,
generation,2646,59.00000333786011,21.435617446899414,,
generation,2647,58.55000019073486,22.318124771118164,,
generation,2648,58.40000510215759,22.523906707763672,,
generation,2649,58.250004053115845,22.73004150390625,,
generation,2650,58.85000228881836,24.19512176513672,,
generation,2651,58.650004863739014,23.489315032958984,,
generation,2652,57.64999985694885,22.870243072509766,,
generation,2653,58.85000228881836,21.554908752441406,,
generation,2654,59.05000567436218,23.30069923400879,,
generation,2655,58.900004625320435,23.744409561157227,,
generation,2656,59.6500039100647,21.374483108520508,,
generation,2657,58.30000042915344,23.684152603149414,,
generation,2658,58.40000510215759,20.706405639648438,,
generation,2659,57.600003480911255,21.642576217651367,,
generation,2660,57.750004529953,21.74309539794922,,
generation,2661,58.20000171661377,25.411821365356445,,
generation,2662,58.20000171661377,22.654579162597656,,
generation,2663,57.90000557899475,22.26137924194336,,
generation,2664,58.15000534057617,23.34970474243164,,
generation,2665,59.05000567436218,23.385005950927734,,
generation,2666,58.60000252723694,22.98967170715332,,
generation,2667,58.900004625320435,22.962474822998047,,
generation,2668,59.05000567436218,21.83084487915039,,
generation,2669,58.45000147819519,23.871793746948242,,
generation,2670,58.650004863739014,20.522146224975586,,
generation,2671,58.05000066757202,24.647403717041016,,
generation,2672,58.35000276565552,23.770095825195312,,
generation,2673,57.30000138282776,22.390899658203125,,
generation,2674,59.400004148483276,20.593345642089844,,
generation,2675,58.650004863739014,21.105308532714844,,
generation,2676,59.950000047683716,22.860776901245117,,
generation,2677,57.95000195503235,25.372888565063477,,
generation,2678,58.70000123977661,25.446182250976562,,
generation,2679,59.20000076293945,21.115074157714844,,
generation,2680,58.900004625320435,22.227798461914062,,
generation,2681,59.800004959106445,20.851245880126953,,
generation,2682,59.550005197525024,23.913972854614258,,
generation,2683,57.30000138282776,22.83722686767578,,
generation,2684,58.30000042915344,22.407026290893555,,
generation,2685,56.75000548362732,24.15252113342285,,
generation,2686,56.75000548362732,24.425275802612305,,
generation,2687,61.05000376701355,21.19140625,,
generation,2688,56.80000185966492,24.98646354675293,,
generation,2689,58.900004625320435,24.036956787109375,,
generation,2690,58.55000019073486,23.415374755859375,,
generation,2691,59.00000333786011,23.028884887695312,,
generation,2692,60.25000214576721,21.931180953979492,,
generation,2693,59.700000286102295,20.626134872436523,,
generation,2694,58.650004863739014,22.50602912902832,,
generation,2695,59.00000333786011,22.195037841796875,,
generation,2696,59.75000262260437,23.639732360839844,,
generation,2697,59.6500039100647,19.329679489135742,,
generation,2698,58.85000228881836,20.742652893066406,,
generation,2699,58.45000147819519,23.601478576660156,,
generation,2700,59.00000333786011,21.751205444335938,,
generation,2701,59.10000205039978,20.819068908691406,,
generation,2702,58.500003814697266,22.80893898010254,,
generation,2703,59.00000333786011,22.655075073242188,,
generation,2704,59.05000567436218,22.390518188476562,,
generation,2705,57.600003480911255,23.359699249267578,,
generation,2706,59.05000567436218,21.576642990112305,,
generation,2707,60.700005292892456,20.70712661743164,,
generation,2708,60.750001668930054,20.901941299438477,,
generation,2709,56.45000338554382,22.038867950439453,,
generation,2710,58.500003814697266,21.63558578491211,,
generation,2711,57.850003242492676,23.919836044311523,,
generation,2712,58.95000100135803,23.577220916748047,,
generation,2713,58.000004291534424,24.3419132232666,,
generation,2714,58.70000123977661,22.172212600708008,,
generation,2715,60.750001668930054,19.535497665405273,,
generation,2716,58.20000171661377,24.452985763549805,,
generation,2717,57.600003480911255,25.98857307434082,,
generation,2718,59.450000524520874,21.857751846313477,,
generation,2719,56.25,22.227705001831055,,
generation,2720,58.45000147819519,21.459909439086914,,
generation,2721,55.80000281333923,23.487863540649414,,
generation,2722,56.700003147125244,24.195302963256836,,
generation,2723,58.70000123977661,23.93463706970215,,
generation,2724,59.550005197525024,22.637989044189453,,
generation,2725,58.70000123977661,22.865921020507812,,
generation,2726,60.350000858306885,20.44789695739746,,
generation,2727,59.25000309944153,21.965503692626953,,
generation,2728,58.000004291534424,22.858064651489258,,
generation,2729,59.950000047683716,20.880685806274414,,
generation,2730,57.70000219345093,22.693960189819336,,
generation,2731,58.45000147819519,21.255916595458984,,
generation,2732,57.750004529953,21.597990036010742,,
generation,2733,59.150004386901855,21.42727279663086,,
generation,2734,59.450000524520874,22.552871704101562,,
generation,2735,58.40000510215759,20.334211349487305,,
generation,2736,57.10000395774841,23.09622573852539,,
generation,2737,59.25000309944153,22.271059036254883,,
generation,2738,59.00000333786011,23.49115562438965,,
generation,2739,59.50000286102295,21.79647445678711,,
generation,2740,59.400004148483276,21.133827209472656,,
generation,2741,58.55000019073486,21.843801498413086,,
generation,2742,59.450000524520874,21.68668556213379,,
generation,2743,58.35000276565552,20.509458541870117,,
generation,2744,58.30000042915344,21.79996681213379,,
generation,2745,57.25000500679016,22.087106704711914,,
generation,2746,57.50000476837158,24.276208877563477,,
generation,2747,60.30000448226929,21.7202205657959,,
generation,2748,57.600003480911255,23.283267974853516,,
generation,2749,58.900004625320435,22.924726486206055,,
generation,2750,59.50000286102295,19.7453670501709,,
generation,2751,57.90000557899475,23.896589279174805,,
generation,2752,58.05000066757202,20.99649429321289,,
generation,2753,57.90000557899475,24.469327926635742,,
generation,2754,60.55000424385071,20.22129249572754,,
generation,2755,57.90000557899475,23.40855598449707,,
generation,2756,59.400004148483276,23.043460845947266,,
generation,2757,58.40000510215759,21.236143112182617,,
generation,2758,58.60000252723694,22.914764404296875,,
generation,2759,59.450000524520874,21.598403930664062,,
generation,2760,59.75000262260437,23.508407592773438,,
generation,2761,57.70000219345093,22.028392791748047,,
generation,2762,59.3500018119812,21.828495025634766,,
generation,2763,58.250004053115845,22.930513381958008,,
generation,2764,59.60000157356262,20.1535701751709,,
generation,2765,59.450000524520874,22.135372161865234,,
generation,2766,58.40000510215759,23.261945724487305,,
generation,2767,57.750004529953,21.087509155273438,,
generation,2768,58.15000534057617,21.280729293823242,,
generation,2769,58.500003814697266,22.366783142089844,,
generation,2770,59.150004386901855,22.32459259033203,,
generation,2771,57.55000114440918,21.567874908447266,,
generation,2772,58.1000030040741,23.528188705444336,,
generation,2773,59.3000054359436,22.445642471313477,,
generation,2774,59.10000205039978,22.302095413208008,,
generation,2775,58.1000030040741,21.96837615966797,,
generation,2776,58.45000147819519,22.341182708740234,,
generation,2777,58.799999952316284,24.233755111694336,,
generation,2778,59.05000567436218,20.97296142578125,,
generation,2779,59.90000367164612,21.810338973999023,,
generation,2780,58.799999952316284,22.799257278442383,,
generation,2781,60.30000448226929,20.040555953979492,,
generation,2782,56.49999976158142,23.801631927490234,,
generation,2783,59.90000367164612,22.532804489135742,,
generation,2784,59.700000286102295,21.028121948242188,,
generation,2785,58.85000228881836,24.365148544311523,,
generation,2786,59.10000205039978,21.941207885742188,,
generation,2787,56.85000419616699,24.116661071777344,,
generation,2788,59.400004148483276,22.926578521728516,,
generation,2789,57.45000243186951,22.987367630004883,,
generation,2790,58.05000066757202,22.32638931274414,,
generation,2791,58.15000534057617,20.87257957458496,,
generation,2792,59.05000567436218,21.416231155395508,,
generation,2793,59.3500018119812,19.960174560546875,,
generation,2794,58.1000030040741,21.62257194519043,,
generation,2795,58.45000147819519,22.553525924682617,,
generation,2796,58.799999952316284,21.22021484375,,
generation,2797,59.950000047683716,21.212141036987305,,
generation,2798,59.00000333786011,21.268688201904297,,
generation,2799,58.40000510215759,23.34265899658203,,
generation,2800,59.85000133514404,22.10742950439453,,
generation,2801,58.40000510215759,22.6257381439209,,
generation,2802,59.3000054359436,19.568384170532227,,
generation,2803,60.100001096725464,21.17327308654785,,
generation,2804,58.250004053115845,21.190916061401367,,
generation,2805,58.70000123977661,22.87755012512207,,
generation,2806,59.75000262260437,21.971633911132812,,
generation,2807,57.750004529953,22.719404220581055,,
generation,2808,60.050004720687866,21.283533096313477,,
generation,2809,57.90000557899475,22.353649139404297,,
generation,2810,60.9000027179718,19.61328125,,
generation,2811,60.30000448226929,22.754409790039062,,
generation,2812,59.150004386901855,20.27858543395996,,
generation,2813,59.05000567436218,22.116758346557617,,
generation,2814,59.3000054359436,20.683483123779297,,
generation,2815,58.40000510215759,22.548742294311523,,
generation,2816,57.45000243186951,21.568422317504883,,
generation,2817,56.75000548362732,23.303817749023438,,
generation,2818,57.95000195503235,20.766864776611328,,
generation,2819,58.05000066757202,21.50523567199707,,
generation,2820,59.25000309944153,20.37380027770996,,
generation,2821,58.900004625320435,22.117280960083008,,
generation,2822,59.20000076293945,20.850820541381836,,
generation,2823,57.350003719329834,26.748443603515625,,
generation,2824,58.250004053115845,22.73900032043457,,
generation,2825,59.05000567436218,21.63320541381836,,
generation,2826,57.25000500679016,22.079130172729492,,
generation,2827,58.05000066757202,23.45595932006836,,
generation,2828,57.30000138282776,24.146282196044922,,
generation,2829,59.00000333786011,21.743837356567383,,
generation,2830,58.000004291534424,23.256546020507812,,
generation,2831,59.550005197525024,21.693666458129883,,
generation,2832,59.10000205039978,19.763744354248047,,
generation,2833,59.150004386901855,19.86409568786621,,
generation,2834,60.25000214576721,22.8881778717041,,
generation,2835,60.40000319480896,20.418333053588867,,
generation,2836,60.00000238418579,20.908849716186523,,
generation,2837,58.900004625320435,21.629100799560547,,
generation,2838,59.10000205039978,21.5562686920166,,
generation,2839,58.30000042915344,22.220380783081055,,
generation,2840,59.05000567436218,20.779125213623047,,
generation,2841,60.40000319480896,19.905996322631836,,
generation,2842,58.75000357627869,21.18977928161621,,
generation,2843,60.350000858306885,22.98297691345215,,
generation,2844,58.45000147819519,22.672740936279297,,
generation,2845,58.60000252723694,23.145824432373047,,
generation,2846,58.900004625320435,22.235870361328125,,
generation,2847,59.90000367164612,22.49373435974121,,
generation,2848,59.6500039100647,20.967578887939453,,
generation,2849,60.15000343322754,21.860868453979492,,
generation,2850,59.450000524520874,22.50629234313965,,
generation,2851,60.30000448226929,21.132665634155273,,
generation,2852,59.150004386901855,23.106752395629883,,
generation,2853,59.400004148483276,22.562198638916016,,
generation,2854,59.700000286102295,22.059152603149414,,
generation,2855,57.70000219345093,20.691970825195312,,
generation,2856,60.40000319480896,22.270174026489258,,
generation,2857,57.15000033378601,27.755098342895508,,
generation,2858,59.25000309944153,22.60015296936035,,
generation,2859,57.64999985694885,21.677106857299805,,
generation,2860,58.15000534057617,22.892614364624023,,
generation,2861,57.600003480911255,20.438457489013672,,
generation,2862,58.15000534057617,25.290271759033203,,
generation,2863,57.15000033378601,22.182575225830078,,
generation,2864,58.40000510215759,21.620132446289062,,
generation,2865,56.15000128746033,21.161476135253906,,
generation,2866,59.800004959106445,20.30556297302246,,
generation,2867,59.75000262260437,19.040124893188477,,
generation,2868,56.80000185966492,23.045509338378906,,
generation,2869,58.799999952316284,21.159109115600586,,
generation,2870,59.20000076293945,21.34351921081543,,
generation,2871,58.60000252723694,21.328962326049805,,
generation,2872,58.000004291534424,21.392316818237305,,
generation,2873,58.55000019073486,24.479312896728516,,
generation,2874,59.150004386901855,21.409841537475586,,
generation,2875,60.30000448226929,22.39250373840332,,
generation,2876,60.750001668930054,20.558990478515625,,
generation,2877,59.20000076293945,22.60260772705078,,
generation,2878,59.6500039100647,21.5311222076416,,
generation,2879,60.25000214576721,22.355375289916992,,
generation,2880,59.25000309944153,20.586275100708008,,
generation,2881,58.60000252723694,22.83071517944336,,
generation,2882,59.150004386901855,20.85962677001953,,
generation,2883,58.500003814697266,24.395627975463867,,
generation,2884,59.3000054359436,21.03823471069336,,
generation,2885,58.1000030040741,22.55436134338379,,
generation,2886,58.95000100135803,23.380794525146484,,
generation,2887,57.05000162124634,23.19791603088379,,
generation,2888,58.900004625320435,21.22865104675293,,
generation,2889,59.3500018119812,21.520933151245117,,
generation,2890,57.64999985694885,22.78878402709961,,
generation,2891,59.450000524520874,22.376667022705078,,
generation,2892,58.000004291534424,22.29853630065918,,
generation,2893,58.60000252723694,21.17754554748535,,
generation,2894,58.55000019073486,22.358211517333984,,
generation,2895,58.75000357627869,23.367616653442383,,
generation,2896,58.55000019073486,24.12035369873047,,
generation,2897,58.70000123977661,22.37887954711914,,
generation,2898,58.20000171661377,21.929161071777344,,
generation,2899,58.900004625320435,22.012271881103516,,
generation,2900,60.350000858306885,19.691242218017578,,
generation,2901,58.85000228881836,21.281967163085938,,
generation,2902,58.000004291534424,23.50501251220703,,
generation,2903,58.1000030040741,22.795034408569336,,
generation,2904,59.20000076293945,20.77535629272461,,
generation,2905,58.35000276565552,24.264318466186523,,
generation,2906,59.6500039100647,21.041109085083008,,
generation,2907,58.85000228881836,21.879682540893555,,
generation,2908,59.150004386901855,22.361223220825195,,
generation,2909,58.000004291534424,22.63928985595703,,
