stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,35,18.900001049041748,68.88914489746094,17.3799991607666,71.41802215576172
generation,36,18.950000405311584,83.04206848144531,17.70000010728836,83.43858337402344
generation,37,19.500000774860382,86.50391387939453,18.129999935626984,87.16902160644531
generation,38,19.300000369548798,81.28667449951172,17.899999022483826,80.70857238769531
generation,39,20.250001549720764,98.29434967041016,18.789999186992645,101.64033508300781
generation,40,21.300001442432404,80.36265563964844,19.249999523162842,84.00389099121094
generation,41,22.15000092983246,75.80608367919922,19.419999420642853,77.47268676757812
generation,42,20.750001072883606,80.8264389038086,19.429999589920044,82.53147888183594
generation,43,20.05000114440918,76.62250518798828,19.419999420642853,77.47268676757812
generation,44,21.20000123977661,86.59123229980469,19.919998943805695,87.37091827392578
generation,45,20.70000171661377,88.83428955078125,19.78999972343445,87.50289154052734
generation,46,22.300000488758087,85.50442504882812,20.3699991106987,88.37034606933594
generation,47,22.050000727176666,79.04241180419922,19.95999962091446,79.68273162841797
generation,48,21.650001406669617,88.49159240722656,20.989999175071716,87.29035186767578
generation,49,21.20000123977661,87.16547393798828,20.989999175071716,87.29035186767578
generation,50,21.50000035762787,80.34297180175781,20.61000019311905,80.77806091308594
generation,51,22.6500004529953,89.24787139892578,21.609999239444733,91.17745971679688
generation,52,21.75000160932541,78.08026885986328,20.679999887943268,76.63163757324219
generation,53,22.550001740455627,85.63823699951172,21.899999678134918,85.32129669189453
generation,54,23.850001394748688,81.40267181396484,21.709999442100525,82.43118286132812
generation,55,23.600001633167267,85.6274185180664,22.599999606609344,85.32411193847656
generation,56,24.150000512599945,86.6220474243164,21.959999203681946,86.08291625976562
generation,57,23.55000078678131,94.1379165649414,22.429999709129333,95.23982238769531
generation,58,24.10000115633011,79.96676635742188,22.15999960899353,84.30103302001953
generation,59,23.55000078678131,88.14414978027344,22.24999964237213,91.56229400634766
generation,60,22.50000089406967,85.80326843261719,22.299998998641968,83.54496765136719
generation,61,23.500001430511475,93.61737823486328,22.599999606609344,93.45529174804688
generation,62,24.150000512599945,81.85796356201172,23.36999922990799,83.0729751586914
generation,63,24.400001764297485,91.88705444335938,22.96999990940094,91.70298767089844
generation,64,25.50000250339508,92.7366943359375,23.719999194145203,94.22785186767578
generation,65,23.750001192092896,94.15267944335938,22.209998965263367,93.85040283203125
generation,66,24.950000643730164,91.90227508544922,23.719999194145203,94.22785186767578
generation,67,24.85000044107437,98.28772735595703,23.29999953508377,99.80753326416016
generation,68,24.150000512599945,99.01471710205078,23.78999888896942,95.80349731445312
generation,69,24.400001764297485,80.671630859375,24.619999527931213,81.0819091796875
generation,70,24.300001561641693,98.43898010253906,23.37999939918518,98.75238800048828
generation,71,24.550001323223114,90.30590057373047,23.749999701976776,89.47217559814453
generation,72,24.650001525878906,89.69499206542969,24.59999918937683,89.43505859375
generation,73,24.400001764297485,87.90914916992188,23.389999568462372,89.1672592163086
generation,74,24.950000643730164,83.56468200683594,23.909999430179596,84.12821197509766
generation,75,25.300002098083496,78.12669372558594,25.049999356269836,80.13179016113281
generation,76,25.600001215934753,83.8814926147461,23.909999430179596,84.12225341796875
generation,77,25.800001621246338,103.60078430175781,24.300000071525574,106.11973571777344
generation,78,26.399999856948853,85.06348419189453,24.809999763965607,85.08610534667969
generation,79,25.24999976158142,87.10740661621094,24.449999630451202,89.94629669189453
generation,80,26.750001311302185,81.46662902832031,24.809999763965607,85.08610534667969
generation,81,26.80000066757202,98.95228576660156,24.75999891757965,100.26229095458984
generation,82,26.350000500679016,91.247314453125,24.449999630451202,93.72711181640625
generation,83,25.200000405311584,89.46114349365234,25.119999051094055,89.28298950195312
generation,84,25.850000977516174,84.32418060302734,24.740000069141388,85.71727752685547
generation,85,26.450002193450928,87.2614974975586,25.38999915122986,89.45872497558594
