stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,132,27.500000596046448,45.8474006652832,20.170000195503235,54.40422058105469
generation,133,23.999999463558197,48.22602462768555,23.12999963760376,42.70282745361328
generation,134,26.999998092651367,45.217002868652344,20.160000026226044,51.378692626953125
generation,135,26.999998092651367,60.56525421142578,21.66999876499176,57.934261322021484
generation,136,29.499998688697815,61.520233154296875,22.849999368190765,65.930908203125
generation,137,30.500000715255737,46.901702880859375,22.129999101161957,51.8635368347168
generation,138,26.499998569488525,69.26687622070312,22.31999933719635,70.30549621582031
generation,139,28.999999165534973,54.99225616455078,21.549999713897705,55.463932037353516
generation,140,31.49999976158142,50.44308090209961,21.57999873161316,56.6453742980957
generation,141,26.999998092651367,45.174617767333984,22.699999809265137,48.93360137939453
generation,142,28.00000011920929,59.967002868652344,22.06999957561493,63.67473220825195
generation,143,31.999999284744263,44.82672882080078,22.699999809265137,49.371768951416016
generation,144,28.49999964237213,55.68593215942383,22.32999950647354,56.186038970947266
generation,145,28.49999964237213,74.9732437133789,20.889998972415924,82.99934387207031
generation,146,32.999998331069946,47.03153991699219,22.599999606609344,55.20270538330078
generation,147,28.00000011920929,49.86260223388672,21.779999136924744,49.806846618652344
generation,148,32.499998807907104,52.44271469116211,25.130000710487366,55.6057014465332
generation,149,29.999998211860657,49.494407653808594,23.37999939918518,48.11439514160156
generation,150,29.999998211860657,54.852745056152344,25.130000710487366,55.6057014465332
generation,151,28.00000011920929,43.126163482666016,23.669999837875366,45.79702377319336
generation,152,28.00000011920929,75.96406555175781,25.40999948978424,72.263671875
generation,153,30.500000715255737,44.190879821777344,23.669999837875366,45.79702377319336
generation,154,26.499998569488525,45.27830505371094,22.759999334812164,47.785491943359375
generation,155,28.999999165534973,47.909000396728516,22.709999978542328,51.35921859741211
generation,156,29.999998211860657,51.53806686401367,25.87999999523163,50.42076110839844
generation,157,30.500000715255737,46.857662200927734,25.40999948978424,47.45109176635742
generation,158,26.999998092651367,50.24318313598633,22.87999987602234,52.23694610595703
generation,159,31.49999976158142,50.25364303588867,25.07999837398529,52.259979248046875
generation,160,30.500000715255737,47.8982048034668,24.219998717308044,50.720237731933594
generation,161,31.00000023841858,46.319313049316406,24.479998648166656,48.840118408203125
generation,162,36.49999797344208,43.66502380371094,25.529998540878296,51.20320510864258
generation,163,32.999998331069946,52.306312561035156,23.809999227523804,55.557064056396484
generation,164,31.00000023841858,46.2807731628418,26.569998264312744,50.679542541503906
generation,165,33.49999785423279,44.93116760253906,24.369999766349792,53.25452423095703
generation,166,29.499998688697815,43.960636138916016,26.240000128746033,44.858943939208984
generation,167,31.999999284744263,53.077484130859375,23.46999943256378,55.77686309814453
generation,168,29.499998688697815,49.709922790527344,25.81999897956848,50.32976531982422
generation,169,28.49999964237213,51.856571197509766,23.319999873638153,55.76228713989258
generation,170,30.500000715255737,57.143165588378906,25.529998540878296,54.35093688964844
generation,171,29.499998688697815,55.12501907348633,23.46999943256378,55.4616813659668
generation,172,34.49999988079071,41.970985412597656,23.420000076293945,47.011844635009766
generation,173,31.49999976158142,45.14338302612305,26.600000262260437,49.202396392822266
generation,174,28.49999964237213,43.96440887451172,24.069999158382416,43.13340377807617
generation,175,33.49999785423279,43.442874908447266,25.130000710487366,48.034095764160156
generation,176,31.49999976158142,59.544273376464844,24.41999912261963,63.355979919433594
generation,177,28.999999165534973,51.64427185058594,27.239999175071716,50.026031494140625
generation,178,31.49999976158142,44.67878341674805,25.380000472068787,50.52417755126953
generation,179,32.999998331069946,39.686866760253906,27.480000257492065,45.297332763671875
generation,180,31.999999284744263,43.459617614746094,24.12000000476837,49.28743362426758
generation,181,34.00000035762787,44.26649856567383,26.659998297691345,50.954254150390625
generation,182,34.49999988079071,47.831790924072266,24.779999256134033,54.765132904052734
generation,183,34.99999940395355,51.91530227661133,27.539998292922974,51.30782699584961
generation,184,32.999998331069946,43.622467041015625,26.909998059272766,46.48096466064453
generation,185,32.999998331069946,38.54093933105469,26.739999651908875,39.4433708190918
generation,186,29.999998211860657,39.051517486572266,26.12999975681305,42.58718490600586
generation,187,31.00000023841858,57.35654830932617,25.839999318122864,56.33832550048828
generation,188,31.00000023841858,44.75114822387695,26.179999113082886,47.28228759765625
generation,189,29.499998688697815,48.021400451660156,26.78999900817871,46.33600616455078
generation,190,36.49999797344208,37.54659652709961,27.459999918937683,42.184661865234375
generation,191,37.00000047683716,38.152061462402344,27.529999613761902,44.14728546142578
generation,192,35.999998450279236,46.209716796875,28.39999794960022,53.12252426147461
generation,193,30.500000715255737,46.49665451049805,27.210000157356262,44.87910842895508
generation,194,33.49999785423279,49.83876419067383,28.709998726844788,48.34768295288086
generation,195,32.999998331069946,60.4591178894043,28.589999675750732,60.8033561706543
generation,196,34.99999940395355,50.297645568847656,27.19999849796295,52.82831954956055
generation,197,34.99999940395355,51.46369934082031,29.22999858856201,52.6755256652832
generation,198,31.00000023841858,55.32408142089844,27.41999924182892,53.796512603759766
generation,199,32.499998807907104,45.61606979370117,28.709998726844788,47.57773971557617
generation,200,34.99999940395355,53.73569869995117,26.339998841285706,56.76481246948242
generation,201,33.49999785423279,49.0532112121582,28.509998321533203,51.21998977661133
generation,202,32.499998807907104,57.3612174987793,26.36999785900116,58.01648712158203
generation,203,31.49999976158142,42.07643508911133,29.899999499320984,44.024967193603516
generation,204,34.99999940395355,54.96449279785156,28.749999403953552,56.40934371948242
generation,205,34.49999988079071,46.540985107421875,25.32999813556671,49.85842514038086
generation,206,34.99999940395355,49.68898391723633,29.189997911453247,49.22764587402344
generation,207,33.49999785423279,46.049617767333984,30.12000024318695,46.99241256713867
generation,208,32.999998331069946,43.63607406616211,27.57999897003174,47.64866256713867
generation,209,34.00000035762787,50.314857482910156,29.189997911453247,47.172454833984375
generation,210,29.999998211860657,43.96278762817383,29.399999976158142,41.43096160888672
generation,211,34.00000035762787,49.10316467285156,29.04999852180481,50.52521514892578
